from_id,to_id,rank,gender,field
166,161,Full,M,business
166,162,Full,M,business
166,163,Assoc,M,business
166,163,Full,M,business
166,163,Full,F,business
166,163,Assoc,M,computer_science
166,163,Assoc,F,computer_science
166,164,Assoc,F,history
166,165,Assoc,F,computer_science
166,166,Asst,M,business
166,166,Full,M,business
166,166,Full,F,business
166,166,Full,M,business
166,166,Full,M,business
166,166,Full,M,computer_science
166,166,Full,F,computer_science
166,166,Full,M,computer_science
166,166,Assoc,F,history
166,166,Full,M,history
166,167,Asst,M,business
166,167,Assoc,M,computer_science
166,167,Assoc,M,computer_science
166,167,Full,M,computer_science
166,167,Assoc,M,history
166,168,Asst,M,business
166,168,Assoc,M,business
166,168,Assoc,M,business
166,168,Assoc,M,business
166,168,Full,M,business
166,168,Full,M,business
166,169,Assoc,M,business
166,169,Full,M,business
166,170,Full,M,computer_science
166,174,Full,M,computer_science
166,174,Full,M,computer_science
166,175,Assoc,F,business
166,175,Assoc,M,computer_science
166,176,Asst,M,business
166,176,Assoc,M,business
166,176,Full,M,business
166,176,Full,M,business
166,179,Full,M,computer_science
166,180,Asst,M,business
166,180,Full,F,business
166,180,Full,M,business
166,181,Assoc,F,business
166,181,Full,M,computer_science
166,181,Full,M,computer_science
166,181,Full,M,computer_science
166,181,Full,M,computer_science
166,181,Full,M,computer_science
166,181,Full,M,computer_science
166,182,Asst,M,business
166,182,Asst,M,business
166,182,Full,F,business
166,182,Full,M,business
166,182,Full,M,business
166,182,Full,M,business
166,182,Full,F,business
166,182,Full,M,computer_science
166,183,Full,M,business
166,184,Assoc,M,computer_science
166,184,Assoc,M,computer_science
166,184,Assoc,M,computer_science
166,184,Full,M,computer_science
166,184,Full,M,computer_science
166,185,Full,M,computer_science
166,186,Assoc,M,business
166,186,Full,M,business
166,188,Full,M,computer_science
166,188,Full,M,computer_science
166,188,Full,M,history
166,188,Full,F,history
166,195,Asst,F,computer_science
166,196,Asst,M,computer_science
166,198,Asst,F,business
166,198,Asst,F,business
166,198,Asst,F,business
166,198,Assoc,M,business
166,198,Assoc,M,business
166,198,Full,M,business
166,198,Full,M,business
166,198,Full,M,business
166,198,Full,M,business
166,198,Full,M,business
166,198,Assoc,M,computer_science
166,199,Full,M,business
166,199,Full,M,business
166,199,Full,M,business
166,199,Full,M,computer_science
166,200,Full,M,computer_science
166,200,Full,M,history
166,202,Full,M,business
166,202,Full,F,business
166,203,Full,M,business
166,203,Asst,M,computer_science
166,206,Assoc,M,computer_science
166,207,Assoc,M,computer_science
166,207,Full,M,computer_science
166,208,Asst,F,business
166,208,Assoc,F,business
166,208,Full,M,business
166,208,Asst,M,computer_science
166,208,Assoc,M,computer_science
166,208,Assoc,F,history
166,209,Asst,M,business
166,209,Full,F,business
166,211,Full,M,computer_science
166,212,Asst,M,business
166,212,Full,M,business
166,212,Full,M,business
166,212,Full,M,computer_science
166,213,Asst,M,computer_science
166,213,Full,M,history
166,214,Asst,M,business
166,214,Full,M,business
166,214,Full,M,business
166,214,Full,M,computer_science
166,217,Assoc,M,computer_science
166,217,Full,M,computer_science
166,218,Asst,M,computer_science
166,219,Asst,F,computer_science
166,221,Assoc,M,business
166,221,Full,M,computer_science
166,223,Full,M,computer_science
166,223,Full,M,computer_science
166,223,Full,F,history
166,224,Assoc,F,business
166,224,Full,F,business
166,224,Full,M,business
166,224,Full,M,business
166,224,Asst,M,computer_science
166,227,Asst,M,business
166,227,Full,M,business
166,227,Full,M,business
166,227,Asst,F,computer_science
166,227,Full,M,computer_science
166,227,Full,M,computer_science
166,231,Full,F,business
166,231,Asst,M,computer_science
166,231,Asst,F,computer_science
166,233,Assoc,M,business
166,233,Full,M,business
166,233,Assoc,M,computer_science
166,235,Full,F,computer_science
166,235,Full,M,computer_science
166,236,Assoc,M,business
166,236,Full,M,business
166,236,Assoc,M,computer_science
166,236,Full,M,computer_science
166,237,Asst,M,computer_science
166,239,Full,F,history
166,241,Asst,M,computer_science
166,241,Assoc,M,computer_science
167,7,Asst,M,business
167,7,Assoc,M,business
167,8,Asst,M,business
167,30,Full,M,business
167,34,Full,M,business
167,36,Assoc,M,business
167,37,Full,M,business
167,38,Full,M,business
167,42,Asst,M,business
167,48,Full,M,business
167,53,Full,M,computer_science
167,55,Full,M,business
167,55,Full,M,business
167,56,Asst,F,business
167,56,Asst,F,business
167,56,Assoc,M,business
167,56,Full,M,business
167,56,Full,M,business
167,56,Full,M,business
167,56,Full,M,history
167,59,Full,M,history
167,60,Asst,F,history
167,63,Full,M,business
167,68,Assoc,M,computer_science
167,69,Assoc,F,business
167,69,Full,M,business
167,69,Full,M,business
167,69,Assoc,M,history
167,70,Asst,M,business
167,71,Full,M,computer_science
167,75,Full,M,business
167,81,Asst,M,business
167,82,Assoc,M,business
167,82,Full,M,business
167,84,Asst,F,history
167,90,Full,M,business
167,91,Full,F,history
167,92,Asst,M,business
167,92,Full,M,business
167,92,Full,M,business
167,92,Full,M,business
167,93,Full,M,computer_science
167,97,Asst,F,business
167,97,Full,M,business
167,97,Assoc,M,computer_science
167,103,Full,M,business
167,103,Full,M,business
167,103,Full,M,business
167,103,Asst,F,history
167,112,Full,M,business
167,117,Full,M,business
167,120,Asst,F,business
167,120,Full,M,business
167,124,Assoc,M,business
167,125,Asst,M,business
167,125,Full,M,business
167,126,Asst,M,business
167,128,Full,M,business
167,142,Full,M,computer_science
167,143,Asst,F,history
167,145,Asst,M,business
167,145,Asst,F,business
167,145,Full,M,business
167,146,Assoc,M,business
167,146,Full,M,business
167,156,Assoc,M,computer_science
167,158,Assoc,M,history
167,160,Full,F,business
167,162,Asst,M,history
167,163,Assoc,M,business
167,163,Full,M,history
167,166,Full,M,business
167,167,Asst,M,business
167,167,Asst,M,business
167,167,Assoc,M,business
167,167,Assoc,M,business
167,167,Assoc,F,business
167,167,Full,M,business
167,167,Full,M,business
167,167,Full,M,business
167,167,Full,M,business
167,167,Assoc,M,history
167,169,Assoc,F,business
167,169,Assoc,F,business
167,169,Assoc,M,business
167,169,Full,M,business
167,176,Full,M,business
167,176,Full,M,business
167,180,Asst,F,business
167,182,Asst,M,business
167,182,Assoc,F,business
167,182,Full,M,business
167,182,Full,F,business
167,182,Assoc,M,computer_science
167,183,Full,F,history
167,184,Assoc,F,history
167,186,Asst,M,business
167,186,Asst,M,business
167,186,Assoc,M,business
167,186,Full,M,business
167,190,Full,M,computer_science
167,195,Full,M,business
167,195,Full,M,history
167,197,Full,F,computer_science
167,198,Asst,M,business
167,198,Asst,M,business
167,198,Full,M,business
167,199,Asst,M,business
167,199,Full,F,business
167,199,Full,M,business
167,199,Full,M,business
167,200,Full,M,history
167,202,Full,M,business
167,203,Full,M,business
167,208,Assoc,M,business
167,209,Asst,M,business
167,209,Assoc,M,business
167,209,Assoc,M,business
167,212,Full,M,business
167,212,Asst,F,history
167,214,Asst,M,business
167,214,Full,M,business
167,220,Full,M,computer_science
167,221,Assoc,F,business
167,221,Assoc,M,business
167,224,Full,M,business
167,224,Full,F,computer_science
167,227,Full,F,business
167,227,Full,M,business
167,227,Full,M,business
167,228,Full,M,computer_science
167,231,Assoc,F,business
167,233,Assoc,M,business
167,233,Full,M,computer_science
167,235,Assoc,M,history
167,236,Full,F,business
168,1,Full,M,business
168,12,Assoc,M,history
168,30,Asst,F,business
168,31,Full,M,computer_science
168,34,Asst,M,business
168,36,Assoc,F,business
168,36,Full,M,business
168,42,Assoc,F,business
168,44,Asst,M,computer_science
168,45,Full,M,business
168,54,Assoc,M,history
168,56,Asst,F,business
168,56,Full,M,business
168,56,Full,F,computer_science
168,56,Asst,M,history
168,59,Assoc,F,history
168,66,Assoc,F,computer_science
168,69,Full,M,business
168,70,Full,M,business
168,73,Assoc,M,history
168,74,Assoc,F,computer_science
168,82,Full,M,computer_science
168,90,Assoc,M,business
168,92,Assoc,M,business
168,95,Full,F,computer_science
168,109,Assoc,M,business
168,117,Full,M,business
168,126,Full,M,business
168,127,Asst,M,history
168,135,Full,M,history
168,146,Assoc,F,history
168,153,Assoc,F,business
168,154,Assoc,M,history
168,155,Full,M,computer_science
168,158,Assoc,M,history
168,167,Assoc,M,business
168,168,Full,F,business
168,168,Full,M,business
168,168,Full,M,business
168,168,Full,M,computer_science
168,169,Assoc,F,business
168,180,Full,M,business
168,183,Asst,M,business
168,184,Asst,M,history
168,185,Assoc,M,computer_science
168,185,Assoc,M,computer_science
168,186,Full,M,business
168,188,Assoc,M,computer_science
168,191,Full,M,computer_science
168,199,Full,M,history
168,202,Full,M,business
168,203,Asst,F,business
168,218,Asst,F,history
169,4,Full,M,history
169,5,Asst,M,business
169,7,Assoc,F,business
169,8,Full,M,business
169,34,Assoc,M,business
169,34,Assoc,F,business
169,34,Full,M,business
169,34,Full,M,business
169,51,Assoc,M,business
169,56,Assoc,F,business
169,65,Assoc,F,history
169,69,Assoc,M,business
169,69,Full,M,business
169,69,Full,M,business
169,70,Asst,F,business
169,80,Assoc,F,computer_science
169,97,Assoc,M,business
169,97,Full,F,history
169,98,Assoc,M,business
169,98,Assoc,M,business
169,103,Full,M,business
169,106,Full,M,business
169,108,Assoc,F,business
169,111,Full,F,history
169,143,Assoc,M,business
169,153,Assoc,F,business
169,153,Full,M,business
169,157,Full,M,business
169,169,Asst,M,business
169,169,Assoc,M,business
169,169,Full,M,business
169,169,Full,M,business
169,169,Full,M,business
169,169,Full,M,business
169,169,Assoc,M,history
169,198,Full,M,business
169,212,Full,F,business
169,215,Assoc,M,business
169,234,Assoc,M,business
169,234,Full,M,business
169,238,Assoc,M,computer_science
170,26,Full,M,computer_science
170,39,Assoc,M,computer_science
170,40,Full,M,computer_science
170,40,Full,M,computer_science
170,47,Assoc,M,computer_science
170,73,Full,F,computer_science
170,92,Full,M,computer_science
170,97,Full,M,computer_science
170,100,Full,F,computer_science
170,112,Full,M,computer_science
170,133,Full,M,computer_science
170,148,Full,M,computer_science
170,233,Assoc,M,computer_science
172,172,Full,M,computer_science
172,172,Asst,F,history
172,172,Full,M,history
173,104,Full,M,computer_science
173,150,Full,F,computer_science
173,173,Assoc,M,computer_science
173,173,Assoc,M,computer_science
173,173,Assoc,M,computer_science
173,173,Full,M,computer_science
173,173,Full,M,computer_science
173,173,Full,M,computer_science
173,173,Full,M,computer_science
173,192,Full,M,computer_science
173,222,Full,M,computer_science
173,225,Assoc,M,computer_science
173,225,Full,M,computer_science
174,34,Assoc,M,computer_science
174,124,Assoc,M,computer_science
174,174,Assoc,M,computer_science
175,4,Assoc,M,business
175,4,Assoc,M,computer_science
175,4,Full,M,computer_science
175,4,Full,M,computer_science
175,4,Full,M,computer_science
175,8,Assoc,M,business
175,8,Assoc,F,business
175,8,Full,M,business
175,9,Full,M,history
175,10,Assoc,M,computer_science
175,14,Assoc,M,computer_science
175,24,Full,F,business
175,24,Full,M,business
175,30,Assoc,M,business
175,30,Assoc,F,business
175,30,Full,F,business
175,33,Assoc,M,business
175,36,Asst,M,business
175,36,Assoc,M,business
175,36,Full,M,computer_science
175,37,Full,F,computer_science
175,40,Assoc,M,computer_science
175,42,Assoc,F,business
175,43,Asst,F,business
175,43,Full,M,business
175,44,Assoc,M,computer_science
175,44,Assoc,M,computer_science
175,44,Assoc,F,computer_science
175,44,Full,M,computer_science
175,44,Full,M,history
175,45,Asst,M,business
175,45,Asst,F,business
175,45,Full,F,business
175,46,Asst,F,business
175,46,Asst,F,business
175,46,Assoc,F,business
175,46,Full,F,computer_science
175,46,Asst,M,history
175,48,Full,M,computer_science
175,52,Assoc,F,business
175,52,Assoc,M,business
175,52,Full,M,business
175,52,Full,F,history
175,52,Full,F,history
175,53,Asst,M,computer_science
175,54,Asst,M,history
175,55,Asst,M,business
175,56,Asst,M,business
175,56,Full,M,computer_science
175,61,Assoc,M,computer_science
175,61,Full,M,computer_science
175,70,Asst,F,business
175,70,Asst,M,business
175,70,Assoc,M,business
175,82,Asst,F,business
175,82,Asst,M,business
175,82,Assoc,F,business
175,82,Assoc,M,business
175,84,Full,F,business
175,84,Full,M,business
175,84,Asst,F,computer_science
175,85,Assoc,F,history
175,87,Asst,M,business
175,87,Full,M,business
175,90,Assoc,M,business
175,90,Full,M,computer_science
175,91,Asst,F,history
175,91,Assoc,M,history
175,92,Asst,M,business
175,93,Asst,M,computer_science
175,94,Assoc,M,computer_science
175,97,Assoc,M,business
175,98,Assoc,M,business
175,100,Full,M,computer_science
175,103,Assoc,M,computer_science
175,103,Full,M,computer_science
175,103,Full,M,computer_science
175,105,Assoc,M,computer_science
175,105,Full,M,computer_science
175,106,Assoc,M,business
175,107,Full,M,computer_science
175,109,Asst,F,business
175,109,Assoc,M,computer_science
175,109,Full,M,computer_science
175,112,Asst,F,business
175,113,Full,M,computer_science
175,116,Asst,M,business
175,116,Full,M,computer_science
175,121,Asst,M,history
175,122,Assoc,M,computer_science
175,123,Assoc,M,business
175,123,Asst,M,computer_science
175,124,Asst,M,business
175,124,Full,M,business
175,124,Asst,M,computer_science
175,124,Assoc,M,computer_science
175,125,Full,M,business
175,125,Assoc,F,history
175,125,Assoc,M,history
175,133,Asst,M,business
175,134,Full,M,computer_science
175,135,Asst,F,business
175,136,Asst,M,computer_science
175,138,Assoc,F,computer_science
175,138,Full,M,computer_science
175,143,Asst,M,computer_science
175,144,Full,M,computer_science
175,145,Asst,M,business
175,145,Assoc,M,business
175,145,Full,M,business
175,145,Full,M,computer_science
175,146,Asst,F,business
175,146,Assoc,M,business
175,146,Full,F,business
175,149,Full,M,computer_science
175,152,Full,M,business
175,153,Assoc,F,business
175,154,Assoc,M,business
175,157,Asst,M,business
175,157,Asst,M,business
175,157,Assoc,M,business
175,159,Full,F,business
175,160,Asst,M,business
175,161,Asst,M,business
175,161,Asst,F,history
175,162,Asst,M,business
175,163,Asst,M,business
175,167,Full,F,business
175,167,Asst,M,computer_science
175,168,Full,M,business
175,169,Assoc,M,business
175,169,Full,M,computer_science
175,174,Full,M,computer_science
175,174,Full,M,computer_science
175,175,Asst,M,business
175,175,Assoc,M,business
175,175,Full,M,business
175,175,Full,M,computer_science
175,175,Full,M,computer_science
175,176,Assoc,M,business
175,176,Full,M,business
175,176,Full,M,computer_science
175,179,Assoc,M,computer_science
175,180,Asst,F,business
175,180,Assoc,F,business
175,180,Full,M,business
175,181,Asst,M,business
175,181,Assoc,F,computer_science
175,182,Asst,F,business
175,182,Asst,F,business
175,182,Full,M,business
175,182,Full,M,computer_science
175,189,Asst,M,computer_science
175,195,Assoc,M,business
175,195,Full,F,business
175,198,Asst,M,business
175,202,Full,M,business
175,203,Asst,F,business
175,203,Assoc,M,business
175,203,Assoc,M,computer_science
175,203,Full,M,computer_science
175,205,Assoc,M,computer_science
175,206,Assoc,M,computer_science
175,208,Asst,M,business
175,209,Asst,F,business
175,210,Assoc,M,history
175,210,Assoc,M,history
175,213,Asst,M,computer_science
175,213,Full,M,computer_science
175,214,Assoc,F,business
175,214,Full,M,computer_science
175,219,Full,F,computer_science
175,219,Full,M,computer_science
175,219,Full,F,computer_science
175,221,Asst,F,business
175,221,Assoc,F,business
175,223,Full,M,business
175,223,Full,M,computer_science
175,224,Asst,M,business
175,225,Assoc,F,computer_science
175,226,Assoc,M,computer_science
175,227,Assoc,M,business
175,227,Assoc,M,computer_science
175,227,Full,M,computer_science
175,233,Asst,M,business
175,233,Assoc,M,computer_science
175,233,Full,M,computer_science
175,234,Full,M,business
175,236,Assoc,M,computer_science
175,238,Assoc,F,history
175,238,Assoc,M,history
175,239,Asst,F,history
175,240,Assoc,F,computer_science
175,240,Full,M,computer_science
175,242,Asst,M,business
175,243,Assoc,M,computer_science
175,243,Assoc,M,computer_science
175,243,Full,M,computer_science
176,4,Full,M,business
176,6,Assoc,M,business
176,6,Assoc,M,business
176,6,Full,M,business
176,6,Full,M,business
176,8,Assoc,M,business
176,8,Assoc,M,business
176,8,Assoc,M,business
176,8,Assoc,M,business
176,8,Full,M,business
176,9,Assoc,M,business
176,9,Full,M,business
176,10,Full,M,business
176,12,Full,M,computer_science
176,17,Full,M,computer_science
176,17,Full,M,computer_science
176,18,Full,M,computer_science
176,18,Full,F,history
176,21,Full,M,business
176,22,Asst,M,history
176,23,Full,M,computer_science
176,24,Full,M,business
176,26,Full,M,computer_science
176,26,Full,M,computer_science
176,26,Full,M,computer_science
176,26,Full,F,computer_science
176,27,Assoc,M,computer_science
176,27,Assoc,M,computer_science
176,27,Full,M,computer_science
176,29,Full,M,computer_science
176,29,Full,F,computer_science
176,34,Assoc,F,business
176,34,Full,M,business
176,44,Asst,M,history
176,46,Asst,M,computer_science
176,46,Full,M,computer_science
176,48,Full,M,computer_science
176,50,Full,M,computer_science
176,51,Assoc,M,business
176,51,Full,M,business
176,52,Assoc,M,business
176,66,Assoc,F,computer_science
176,70,Full,M,business
176,70,Full,M,business
176,70,Full,M,business
176,70,Full,F,computer_science
176,71,Assoc,M,computer_science
176,73,Assoc,M,computer_science
176,79,Assoc,M,computer_science
176,82,Assoc,M,computer_science
176,84,Assoc,F,business
176,84,Full,M,business
176,84,Full,M,business
176,84,Full,M,business
176,84,Asst,M,computer_science
176,92,Assoc,M,business
176,92,Assoc,F,business
176,96,Asst,F,business
176,97,Assoc,M,computer_science
176,97,Assoc,F,computer_science
176,97,Assoc,M,computer_science
176,100,Full,M,computer_science
176,100,Full,M,computer_science
176,100,Full,M,computer_science
176,103,Asst,F,computer_science
176,103,Assoc,M,computer_science
176,104,Full,M,computer_science
176,109,Asst,M,business
176,109,Full,M,computer_science
176,112,Full,M,business
176,115,Assoc,M,computer_science
176,119,Full,M,computer_science
176,123,Full,F,history
176,125,Full,M,business
176,130,Full,F,computer_science
176,131,Asst,M,business
176,134,Asst,M,business
176,144,Full,M,computer_science
176,146,Asst,M,computer_science
176,151,Assoc,M,computer_science
176,153,Assoc,M,computer_science
176,154,Assoc,M,computer_science
176,154,Full,M,history
176,155,Assoc,M,computer_science
176,157,Assoc,M,business
176,157,Full,M,business
176,157,Full,M,business
176,157,Asst,F,computer_science
176,158,Asst,M,computer_science
176,158,Asst,M,computer_science
176,158,Assoc,M,computer_science
176,160,Full,M,computer_science
176,162,Full,M,computer_science
176,162,Full,M,computer_science
176,165,Assoc,M,computer_science
176,168,Assoc,M,computer_science
176,174,Assoc,M,computer_science
176,174,Assoc,M,computer_science
176,176,Assoc,F,business
176,176,Assoc,M,business
176,176,Assoc,M,business
176,176,Full,M,business
176,176,Full,M,business
176,176,Full,M,business
176,176,Full,F,business
176,176,Full,M,business
176,176,Asst,M,computer_science
176,176,Assoc,M,computer_science
176,178,Assoc,M,computer_science
176,178,Assoc,M,computer_science
176,180,Full,M,business
176,181,Full,M,computer_science
176,181,Full,M,computer_science
176,181,Full,M,computer_science
176,181,Full,M,history
176,182,Assoc,M,computer_science
176,182,Full,M,computer_science
176,188,Full,M,computer_science
176,194,Assoc,M,computer_science
176,194,Assoc,M,computer_science
176,195,Full,M,business
176,197,Assoc,F,history
176,198,Assoc,F,history
176,199,Assoc,F,computer_science
176,203,Full,M,computer_science
176,206,Full,M,computer_science
176,208,Full,M,business
176,209,Full,F,business
176,212,Assoc,F,business
176,213,Assoc,M,computer_science
176,213,Assoc,M,computer_science
176,213,Assoc,M,computer_science
176,220,Asst,M,computer_science
176,221,Assoc,M,computer_science
176,221,Assoc,F,computer_science
176,223,Assoc,M,computer_science
176,233,Assoc,M,business
176,233,Full,M,business
176,239,Full,F,history
176,240,Full,M,business
176,240,Asst,M,computer_science
176,240,Assoc,M,computer_science
176,243,Asst,M,computer_science
179,179,Assoc,F,history
179,198,Asst,M,computer_science
180,43,Asst,F,history
180,56,Full,M,business
180,70,Assoc,M,history
180,103,Asst,F,history
180,159,Asst,M,computer_science
180,180,Assoc,F,business
180,214,Asst,M,history
180,234,Assoc,F,business
181,4,Asst,M,business
181,4,Assoc,M,business
181,4,Full,M,business
181,4,Full,M,computer_science
181,4,Asst,F,history
181,4,Asst,F,history
181,4,Assoc,F,history
181,5,Full,M,business
181,7,Full,M,business
181,8,Asst,M,business
181,8,Assoc,M,business
181,8,Full,M,business
181,9,Asst,F,business
181,9,Assoc,M,business
181,9,Assoc,F,business
181,9,Full,F,business
181,10,Asst,M,business
181,10,Asst,F,business
181,10,Asst,F,business
181,10,Asst,F,business
181,10,Assoc,M,business
181,10,Full,M,business
181,13,Asst,M,business
181,13,Asst,M,business
181,13,Asst,M,business
181,13,Full,M,business
181,14,Assoc,F,history
181,14,Full,M,history
181,14,Full,M,history
181,17,Asst,F,business
181,17,Assoc,M,business
181,17,Full,F,business
181,17,Full,M,business
181,17,Full,M,computer_science
181,17,Full,M,computer_science
181,17,Assoc,M,history
181,17,Assoc,M,history
181,18,Asst,F,business
181,18,Asst,M,business
181,18,Assoc,F,business
181,18,Full,M,business
181,18,Full,F,business
181,19,Full,F,history
181,20,Full,M,business
181,20,Full,M,business
181,21,Assoc,M,business
181,22,Full,M,history
181,24,Asst,F,business
181,24,Assoc,M,computer_science
181,27,Full,M,business
181,27,Full,M,business
181,27,Assoc,F,history
181,29,Asst,M,business
181,29,Assoc,M,business
181,29,Full,M,business
181,29,Full,M,business
181,29,Full,M,business
181,29,Full,M,business
181,29,Full,M,business
181,29,Full,M,computer_science
181,29,Assoc,M,history
181,30,Assoc,F,business
181,30,Full,M,business
181,31,Assoc,M,history
181,33,Full,M,business
181,34,Full,M,business
181,34,Assoc,M,computer_science
181,34,Assoc,M,computer_science
181,36,Asst,M,business
181,36,Asst,F,business
181,37,Full,M,business
181,37,Full,M,business
181,37,Full,F,business
181,37,Full,M,business
181,37,Asst,M,computer_science
181,37,Assoc,F,history
181,37,Assoc,F,history
181,37,Full,M,history
181,37,Full,F,history
181,38,Asst,M,business
181,38,Assoc,M,business
181,38,Full,M,business
181,38,Assoc,M,history
181,38,Assoc,M,history
181,38,Full,M,history
181,41,Assoc,F,history
181,42,Full,M,computer_science
181,42,Full,M,history
181,43,Asst,M,business
181,43,Assoc,F,history
181,44,Full,M,computer_science
181,44,Asst,F,history
181,45,Assoc,F,business
181,45,Full,M,business
181,46,Asst,F,business
181,46,Asst,M,business
181,46,Asst,F,business
181,46,Asst,F,business
181,46,Full,M,business
181,46,Assoc,M,history
181,48,Assoc,M,business
181,48,Full,M,computer_science
181,48,Full,M,computer_science
181,48,Full,M,computer_science
181,48,Full,M,computer_science
181,50,Asst,M,business
181,50,Asst,M,business
181,50,Asst,F,business
181,50,Assoc,M,business
181,50,Assoc,M,business
181,50,Full,F,business
181,50,Full,M,history
181,54,Asst,F,history
181,54,Full,M,history
181,55,Asst,M,business
181,55,Asst,F,business
181,55,Asst,M,business
181,55,Asst,M,business
181,55,Asst,M,business
181,55,Assoc,M,business
181,55,Assoc,F,business
181,55,Full,M,business
181,55,Assoc,F,computer_science
181,55,Asst,F,history
181,55,Full,M,history
181,55,Full,M,history
181,55,Full,M,history
181,56,Assoc,F,business
181,58,Full,M,computer_science
181,58,Asst,M,history
181,58,Assoc,M,history
181,60,Assoc,M,history
181,63,Full,M,business
181,64,Asst,M,history
181,64,Asst,F,history
181,69,Assoc,M,history
181,69,Full,M,history
181,70,Assoc,F,business
181,70,Assoc,M,business
181,70,Full,M,business
181,70,Full,F,business
181,70,Full,M,business
181,70,Full,M,business
181,70,Full,M,computer_science
181,70,Asst,M,history
181,70,Full,F,history
181,70,Full,M,history
181,70,Full,F,history
181,70,Full,M,history
181,71,Assoc,M,computer_science
181,72,Full,F,history
181,75,Asst,F,business
181,75,Asst,M,business
181,75,Full,F,history
181,76,Full,M,computer_science
181,81,Asst,M,business
181,81,Assoc,M,business
181,81,Full,M,business
181,81,Asst,M,history
181,81,Full,F,history
181,82,Assoc,F,business
181,84,Full,M,business
181,84,Full,M,business
181,84,Full,M,business
181,84,Assoc,F,computer_science
181,84,Assoc,M,computer_science
181,84,Asst,F,history
181,86,Assoc,M,history
181,86,Full,M,history
181,87,Assoc,M,business
181,87,Full,F,business
181,87,Full,M,business
181,87,Assoc,M,computer_science
181,87,Assoc,F,history
181,87,Assoc,F,history
181,87,Full,M,history
181,90,Assoc,M,business
181,90,Asst,F,history
181,90,Assoc,F,history
181,90,Assoc,F,history
181,90,Full,M,history
181,90,Full,M,history
181,94,Full,M,computer_science
181,97,Assoc,M,computer_science
181,97,Full,M,computer_science
181,99,Full,M,computer_science
181,100,Assoc,M,computer_science
181,100,Full,F,computer_science
181,100,Full,M,computer_science
181,100,Full,F,computer_science
181,102,Full,F,computer_science
181,102,Asst,F,history
181,103,Asst,M,business
181,103,Assoc,M,business
181,103,Full,M,business
181,103,Full,M,business
181,103,Full,F,business
181,103,Full,M,business
181,103,Assoc,F,history
181,103,Assoc,M,history
181,106,Asst,M,business
181,106,Full,F,business
181,106,Full,M,business
181,106,Full,M,business
181,106,Full,M,business
181,106,Assoc,F,history
181,106,Assoc,F,history
181,107,Asst,F,business
181,108,Full,F,business
181,109,Asst,F,history
181,109,Assoc,F,history
181,109,Full,F,history
181,109,Full,M,history
181,111,Full,M,business
181,111,Assoc,M,history
181,112,Asst,M,business
181,116,Asst,M,business
181,116,Asst,F,business
181,117,Assoc,M,business
181,117,Full,F,business
181,117,Full,M,computer_science
181,117,Full,M,history
181,117,Full,M,history
181,117,Full,F,history
181,118,Asst,F,history
181,118,Full,F,history
181,119,Assoc,M,business
181,119,Assoc,M,business
181,119,Asst,F,history
181,119,Full,F,history
181,120,Full,M,history
181,120,Full,F,history
181,121,Full,M,computer_science
181,121,Assoc,F,history
181,123,Asst,M,business
181,123,Assoc,M,business
181,123,Full,M,business
181,124,Assoc,M,business
181,124,Full,M,business
181,124,Full,M,history
181,125,Full,M,computer_science
181,126,Full,M,business
181,126,Full,M,business
181,126,Full,F,business
181,128,Assoc,M,business
181,130,Full,M,history
181,130,Full,M,history
181,132,Full,F,business
181,133,Asst,M,history
181,133,Assoc,F,history
181,133,Full,F,history
181,134,Full,F,business
181,134,Full,F,business
181,135,Asst,M,business
181,135,Full,F,business
181,135,Full,M,business
181,135,Assoc,M,history
181,136,Asst,M,history
181,136,Assoc,M,history
181,137,Asst,M,history
181,137,Assoc,F,history
181,137,Assoc,F,history
181,137,Full,M,history
181,138,Assoc,M,history
181,138,Full,M,history
181,138,Full,F,history
181,139,Full,M,history
181,143,Assoc,M,business
181,143,Assoc,M,history
181,143,Full,M,history
181,145,Asst,M,business
181,145,Asst,F,history
181,145,Full,M,history
181,146,Full,M,business
181,146,Full,F,business
181,146,Full,F,business
181,146,Full,M,history
181,151,Assoc,F,computer_science
181,152,Asst,M,business
181,152,Asst,F,business
181,152,Assoc,M,business
181,152,Assoc,M,business
181,152,Full,M,business
181,152,Full,M,business
181,152,Assoc,F,history
181,153,Asst,M,business
181,153,Assoc,M,business
181,153,Assoc,M,business
181,153,Asst,F,history
181,153,Asst,M,history
181,154,Assoc,M,business
181,154,Full,M,computer_science
181,154,Assoc,F,history
181,154,Assoc,M,history
181,154,Full,M,history
181,157,Full,M,computer_science
181,158,Full,M,history
181,159,Assoc,M,business
181,159,Full,M,business
181,160,Assoc,M,business
181,160,Full,M,business
181,160,Full,M,business
181,160,Full,F,business
181,161,Asst,M,business
181,161,Asst,M,business
181,161,Asst,F,history
181,162,Full,M,business
181,162,Full,M,business
181,163,Asst,M,business
181,163,Asst,M,business
181,163,Assoc,M,business
181,163,Full,M,business
181,163,Full,M,business
181,163,Full,M,business
181,163,Full,M,history
181,165,Asst,F,computer_science
181,165,Assoc,M,computer_science
181,165,Asst,F,history
181,165,Assoc,F,history
181,165,Full,F,history
181,165,Full,M,history
181,165,Full,F,history
181,166,Asst,M,business
181,166,Asst,M,business
181,166,Asst,M,business
181,166,Asst,M,business
181,166,Asst,F,business
181,166,Full,M,business
181,166,Full,M,business
181,166,Asst,M,computer_science
181,166,Assoc,M,computer_science
